index,repo,repoType,sizeUsers,group,groupSize
00,netlify/netlify-cms,Organization,4635,commenter,351
00,netlify/netlify-cms,Organization,4635,developer-merger,99
00,netlify/netlify-cms,Organization,4635,reporter-commenter-cheerleader,164
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-commenter-cheerleader,40
00,netlify/netlify-cms,Organization,4635,developer-reporter,7
00,netlify/netlify-cms,Organization,4635,developer-reviewer-commenter-cheerleader,5
00,netlify/netlify-cms,Organization,4635,reporter,398
00,netlify/netlify-cms,Organization,4635,reporter-cheerleader,218
00,netlify/netlify-cms,Organization,4635,commenter-cheerleader,433
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-commenter,4
00,netlify/netlify-cms,Organization,4635,developer-merger-commenter-cheerleader,33
00,netlify/netlify-cms,Organization,4635,reporter-commenter,49
00,netlify/netlify-cms,Organization,4635,developer-merger-reviewer-commenter-cheerleader,26
00,netlify/netlify-cms,Organization,4635,developer,61
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-reviewer-commenter-cheerleader,35
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger,9
00,netlify/netlify-cms,Organization,4635,developer-reporter-commenter-cheerleader,19
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-cheerleader,12
00,netlify/netlify-cms,Organization,4635,developer-commenter,5
00,netlify/netlify-cms,Organization,4635,developer-cheerleader,16
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-reviewer-cheerleader,5
00,netlify/netlify-cms,Organization,4635,merger,1
00,netlify/netlify-cms,Organization,4635,developer-reporter-reviewer-commenter,1
00,netlify/netlify-cms,Organization,4635,developer-merger-commenter,9
00,netlify/netlify-cms,Organization,4635,reviewer-commenter-cheerleader,8
00,netlify/netlify-cms,Organization,4635,developer-merger-reviewer,6
00,netlify/netlify-cms,Organization,4635,developer-merger-cheerleader,36
00,netlify/netlify-cms,Organization,4635,developer-merger-reviewer-cheerleader,8
00,netlify/netlify-cms,Organization,4635,developer-reporter-reviewer-cheerleader,2
00,netlify/netlify-cms,Organization,4635,developer-commenter-cheerleader,7
00,netlify/netlify-cms,Organization,4635,developer-merger-reviewer-commenter,7
00,netlify/netlify-cms,Organization,4635,reviewer,4
00,netlify/netlify-cms,Organization,4635,developer-reporter-reviewer-commenter-cheerleader,6
00,netlify/netlify-cms,Organization,4635,developer-reporter-cheerleader,8
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-reviewer-commenter,3
00,netlify/netlify-cms,Organization,4635,reviewer-commenter,3
00,netlify/netlify-cms,Organization,4635,developer-reporter-merger-reviewer,7
00,netlify/netlify-cms,Organization,4635,reviewer-cheerleader,2
00,netlify/netlify-cms,Organization,4635,developer-reviewer-commenter,4
00,netlify/netlify-cms,Organization,4635,developer-reporter-commenter,1
00,netlify/netlify-cms,Organization,4635,developer-reporter-reviewer,2
00,netlify/netlify-cms,Organization,4635,reporter-reviewer-commenter-cheerleader,1
00,netlify/netlify-cms,Organization,4635,developer-reviewer-cheerleader,1
00,netlify/netlify-cms,Organization,4635,cheerleader,2519
01,sindresorhus/got,User,1349,reporter,318
01,sindresorhus/got,User,1349,developer,38
01,sindresorhus/got,User,1349,commenter,153
01,sindresorhus/got,User,1349,developer-merger-reviewer,4
01,sindresorhus/got,User,1349,reporter-cheerleader,89
01,sindresorhus/got,User,1349,developer-reporter,9
01,sindresorhus/got,User,1349,developer-merger-cheerleader,4
01,sindresorhus/got,User,1349,reporter-commenter,38
01,sindresorhus/got,User,1349,commenter-cheerleader,79
01,sindresorhus/got,User,1349,developer-merger-reviewer-commenter-cheerleader,14
01,sindresorhus/got,User,1349,developer-merger,23
01,sindresorhus/got,User,1349,reporter-commenter-cheerleader,50
01,sindresorhus/got,User,1349,developer-merger-commenter,6
01,sindresorhus/got,User,1349,developer-merger-commenter-cheerleader,3
01,sindresorhus/got,User,1349,reviewer-commenter-cheerleader,4
01,sindresorhus/got,User,1349,developer-reporter-merger-reviewer-commenter-cheerleader,19
01,sindresorhus/got,User,1349,developer-commenter-cheerleader,4
01,sindresorhus/got,User,1349,reporter-reviewer-cheerleader,2
01,sindresorhus/got,User,1349,developer-merger-reviewer-cheerleader,5
01,sindresorhus/got,User,1349,developer-reviewer-cheerleader,3
01,sindresorhus/got,User,1349,developer-reporter-merger-commenter-cheerleader,8
01,sindresorhus/got,User,1349,developer-reporter-merger-cheerleader,12
01,sindresorhus/got,User,1349,developer-reporter-merger-reviewer-cheerleader,2
01,sindresorhus/got,User,1349,developer-commenter,3
01,sindresorhus/got,User,1349,reporter-reviewer-commenter,1
01,sindresorhus/got,User,1349,developer-reporter-cheerleader,7
01,sindresorhus/got,User,1349,developer-reporter-merger-commenter,2
01,sindresorhus/got,User,1349,developer-reporter-merger,9
01,sindresorhus/got,User,1349,developer-cheerleader,3
01,sindresorhus/got,User,1349,developer-merger-reviewer-commenter,2
01,sindresorhus/got,User,1349,developer-reporter-merger-reviewer,3
01,sindresorhus/got,User,1349,developer-reporter-commenter-cheerleader,2
01,sindresorhus/got,User,1349,developer-reviewer-commenter-cheerleader,2
01,sindresorhus/got,User,1349,developer-reviewer,2
01,sindresorhus/got,User,1349,developer-reporter-commenter,2
01,sindresorhus/got,User,1349,developer-reporter-reviewer-commenter-cheerleader,2
01,sindresorhus/got,User,1349,developer-reporter-merger-reviewer-commenter,1
01,sindresorhus/got,User,1349,cheerleader,421
02,sindresorhus/ky,User,370,developer-merger-cheerleader,4
02,sindresorhus/ky,User,370,developer-reporter-commenter,1
02,sindresorhus/ky,User,370,commenter,29
02,sindresorhus/ky,User,370,reporter-commenter-cheerleader,6
02,sindresorhus/ky,User,370,reporter,43
02,sindresorhus/ky,User,370,developer-reporter-merger,2
02,sindresorhus/ky,User,370,reporter-cheerleader,28
02,sindresorhus/ky,User,370,developer,7
02,sindresorhus/ky,User,370,developer-reporter-reviewer-cheerleader,2
02,sindresorhus/ky,User,370,reviewer,2
02,sindresorhus/ky,User,370,developer-reporter-commenter-cheerleader,3
02,sindresorhus/ky,User,370,commenter-cheerleader,22
02,sindresorhus/ky,User,370,reporter-commenter,4
02,sindresorhus/ky,User,370,developer-merger-reviewer-cheerleader,6
02,sindresorhus/ky,User,370,developer-merger-reviewer-commenter-cheerleader,6
02,sindresorhus/ky,User,370,developer-reporter-cheerleader,2
02,sindresorhus/ky,User,370,developer-reporter-merger-reviewer-commenter,2
02,sindresorhus/ky,User,370,developer-reporter,2
02,sindresorhus/ky,User,370,developer-reporter-reviewer-commenter-cheerleader,2
02,sindresorhus/ky,User,370,developer-reviewer,1
02,sindresorhus/ky,User,370,developer-merger,7
02,sindresorhus/ky,User,370,developer-merger-commenter-cheerleader,4
02,sindresorhus/ky,User,370,developer-reporter-merger-reviewer-commenter-cheerleader,7
02,sindresorhus/ky,User,370,developer-cheerleader,2
02,sindresorhus/ky,User,370,reviewer-commenter,1
02,sindresorhus/ky,User,370,reviewer-commenter-cheerleader,1
02,sindresorhus/ky,User,370,developer-reviewer-commenter-cheerleader,1
02,sindresorhus/ky,User,370,developer-merger-reviewer,3
02,sindresorhus/ky,User,370,developer-merger-reviewer-commenter,2
02,sindresorhus/ky,User,370,developer-reporter-merger-reviewer,3
02,sindresorhus/ky,User,370,developer-commenter-cheerleader,1
02,sindresorhus/ky,User,370,reviewer-cheerleader,1
02,sindresorhus/ky,User,370,developer-reporter-merger-reviewer-cheerleader,1
02,sindresorhus/ky,User,370,developer-reporter-merger-cheerleader,2
02,sindresorhus/ky,User,370,developer-reporter-merger-commenter-cheerleader,2
02,sindresorhus/ky,User,370,reporter-reviewer-commenter-cheerleader,1
02,sindresorhus/ky,User,370,cheerleader,157
03,sindresorhus/np,User,779,developer-commenter,5
03,sindresorhus/np,User,779,reporter,110
03,sindresorhus/np,User,779,commenter,82
03,sindresorhus/np,User,779,commenter-cheerleader,74
03,sindresorhus/np,User,779,reporter-commenter-cheerleader,26
03,sindresorhus/np,User,779,reporter-cheerleader,38
03,sindresorhus/np,User,779,developer-merger-commenter-cheerleader,8
03,sindresorhus/np,User,779,developer-merger-commenter,3
03,sindresorhus/np,User,779,developer,8
03,sindresorhus/np,User,779,reporter-commenter,11
03,sindresorhus/np,User,779,developer-reporter-merger-reviewer-commenter,3
03,sindresorhus/np,User,779,developer-reporter-merger-reviewer-commenter-cheerleader,16
03,sindresorhus/np,User,779,developer-reporter-merger-reviewer-cheerleader,3
03,sindresorhus/np,User,779,developer-cheerleader,7
03,sindresorhus/np,User,779,developer-merger-reviewer-cheerleader,4
03,sindresorhus/np,User,779,developer-reviewer-commenter,1
03,sindresorhus/np,User,779,developer-reporter-merger-cheerleader,1
03,sindresorhus/np,User,779,reviewer-commenter-cheerleader,3
03,sindresorhus/np,User,779,developer-reporter-commenter,1
03,sindresorhus/np,User,779,developer-reporter-merger,5
03,sindresorhus/np,User,779,merger,1
03,sindresorhus/np,User,779,developer-merger-reviewer,1
03,sindresorhus/np,User,779,developer-merger-reviewer-commenter-cheerleader,8
03,sindresorhus/np,User,779,developer-merger,5
03,sindresorhus/np,User,779,reviewer-cheerleader,2
03,sindresorhus/np,User,779,developer-reporter-merger-commenter-cheerleader,10
03,sindresorhus/np,User,779,developer-reporter-reviewer,1
03,sindresorhus/np,User,779,developer-reporter-reviewer-commenter-cheerleader,4
03,sindresorhus/np,User,779,developer-reporter-cheerleader,2
03,sindresorhus/np,User,779,developer-reporter-commenter-cheerleader,2
03,sindresorhus/np,User,779,developer-merger-cheerleader,3
03,sindresorhus/np,User,779,developer-reviewer-cheerleader,1
03,sindresorhus/np,User,779,developer-commenter-cheerleader,3
03,sindresorhus/np,User,779,developer-reporter-merger-reviewer,1
03,sindresorhus/np,User,779,reporter-reviewer-commenter-cheerleader,1
03,sindresorhus/np,User,779,developer-reporter,1
03,sindresorhus/np,User,779,reviewer,1
03,sindresorhus/np,User,779,cheerleader,323
04,filamentgroup/tablesaw,Organization,417,developer-merger,5
04,filamentgroup/tablesaw,Organization,417,developer,18
04,filamentgroup/tablesaw,Organization,417,reporter,175
04,filamentgroup/tablesaw,Organization,417,commenter-cheerleader,16
04,filamentgroup/tablesaw,Organization,417,commenter,117
04,filamentgroup/tablesaw,Organization,417,reporter-commenter,16
04,filamentgroup/tablesaw,Organization,417,reporter-cheerleader,8
04,filamentgroup/tablesaw,Organization,417,developer-reporter,4
04,filamentgroup/tablesaw,Organization,417,reporter-commenter-cheerleader,4
04,filamentgroup/tablesaw,Organization,417,developer-commenter-cheerleader,2
04,filamentgroup/tablesaw,Organization,417,developer-reporter-merger,2
04,filamentgroup/tablesaw,Organization,417,developer-cheerleader,1
04,filamentgroup/tablesaw,Organization,417,developer-merger-commenter,2
04,filamentgroup/tablesaw,Organization,417,developer-reporter-cheerleader,1
04,filamentgroup/tablesaw,Organization,417,developer-commenter,2
04,filamentgroup/tablesaw,Organization,417,developer-reporter-merger-commenter,2
04,filamentgroup/tablesaw,Organization,417,developer-reporter-commenter,1
04,filamentgroup/tablesaw,Organization,417,developer-reporter-commenter-cheerleader,1
04,filamentgroup/tablesaw,Organization,417,developer-reporter-merger-commenter-cheerleader,1
04,filamentgroup/tablesaw,Organization,417,cheerleader,39
05,pastelsky/bundlephobia,User,573,developer,11
05,pastelsky/bundlephobia,User,573,reporter,227
05,pastelsky/bundlephobia,User,573,commenter-cheerleader,42
05,pastelsky/bundlephobia,User,573,commenter,36
05,pastelsky/bundlephobia,User,573,reporter-cheerleader,46
05,pastelsky/bundlephobia,User,573,reporter-commenter-cheerleader,14
05,pastelsky/bundlephobia,User,573,developer-reporter,6
05,pastelsky/bundlephobia,User,573,developer-merger,6
05,pastelsky/bundlephobia,User,573,developer-cheerleader,5
05,pastelsky/bundlephobia,User,573,developer-reporter-merger-cheerleader,2
05,pastelsky/bundlephobia,User,573,developer-reporter-cheerleader,2
05,pastelsky/bundlephobia,User,573,developer-reporter-reviewer,1
05,pastelsky/bundlephobia,User,573,reporter-commenter,9
05,pastelsky/bundlephobia,User,573,developer-reporter-commenter,1
05,pastelsky/bundlephobia,User,573,developer-reviewer-cheerleader,1
05,pastelsky/bundlephobia,User,573,developer-merger-cheerleader,2
05,pastelsky/bundlephobia,User,573,developer-merger-commenter-cheerleader,1
05,pastelsky/bundlephobia,User,573,developer-reporter-merger-reviewer-commenter-cheerleader,1
05,pastelsky/bundlephobia,User,573,developer-commenter-cheerleader,1
05,pastelsky/bundlephobia,User,573,reviewer,1
05,pastelsky/bundlephobia,User,573,reporter-reviewer-commenter-cheerleader,1
05,pastelsky/bundlephobia,User,573,developer-reporter-merger-commenter-cheerleader,1
05,pastelsky/bundlephobia,User,573,cheerleader,156
06,sindresorhus/query-string,User,498,reporter,108
06,sindresorhus/query-string,User,498,reporter-cheerleader,12
06,sindresorhus/query-string,User,498,commenter,65
06,sindresorhus/query-string,User,498,developer-merger-commenter,3
06,sindresorhus/query-string,User,498,reporter-commenter,5
06,sindresorhus/query-string,User,498,developer-merger-reviewer,6
06,sindresorhus/query-string,User,498,developer-reviewer-commenter,1
06,sindresorhus/query-string,User,498,developer,42
06,sindresorhus/query-string,User,498,commenter-cheerleader,24
06,sindresorhus/query-string,User,498,developer-merger,19
06,sindresorhus/query-string,User,498,developer-reviewer-commenter-cheerleader,2
06,sindresorhus/query-string,User,498,developer-merger-cheerleader,2
06,sindresorhus/query-string,User,498,reviewer-commenter,1
06,sindresorhus/query-string,User,498,developer-reporter-merger,1
06,sindresorhus/query-string,User,498,developer-merger-reviewer-commenter-cheerleader,5
06,sindresorhus/query-string,User,498,developer-cheerleader,3
06,sindresorhus/query-string,User,498,developer-reporter-cheerleader,1
06,sindresorhus/query-string,User,498,developer-reporter,6
06,sindresorhus/query-string,User,498,developer-commenter-cheerleader,1
06,sindresorhus/query-string,User,498,reporter-reviewer,1
06,sindresorhus/query-string,User,498,developer-merger-commenter-cheerleader,2
06,sindresorhus/query-string,User,498,reviewer,4
06,sindresorhus/query-string,User,498,developer-reporter-merger-reviewer,1
06,sindresorhus/query-string,User,498,reviewer-commenter-cheerleader,2
06,sindresorhus/query-string,User,498,developer-reporter-merger-commenter,1
06,sindresorhus/query-string,User,498,developer-reporter-reviewer-cheerleader,1
06,sindresorhus/query-string,User,498,developer-merger-reviewer-commenter,2
06,sindresorhus/query-string,User,498,reporter-commenter-cheerleader,1
06,sindresorhus/query-string,User,498,developer-merger-reviewer-cheerleader,1
06,sindresorhus/query-string,User,498,developer-reporter-merger-cheerleader,2
06,sindresorhus/query-string,User,498,developer-reporter-reviewer-commenter-cheerleader,1
06,sindresorhus/query-string,User,498,developer-reporter-merger-commenter-cheerleader,1
06,sindresorhus/query-string,User,498,cheerleader,171
07,angular-translate/angular-translate,Organization,2099,developer,123
07,angular-translate/angular-translate,Organization,2099,developer-reporter,36
07,angular-translate/angular-translate,Organization,2099,developer-commenter,18
07,angular-translate/angular-translate,Organization,2099,reporter-commenter,103
07,angular-translate/angular-translate,Organization,2099,reporter,771
07,angular-translate/angular-translate,Organization,2099,developer-merger,15
07,angular-translate/angular-translate,Organization,2099,commenter,461
07,angular-translate/angular-translate,Organization,2099,developer-cheerleader,5
07,angular-translate/angular-translate,Organization,2099,reporter-cheerleader,23
07,angular-translate/angular-translate,Organization,2099,developer-reporter-merger-commenter,8
07,angular-translate/angular-translate,Organization,2099,developer-reporter-commenter,19
07,angular-translate/angular-translate,Organization,2099,reviewer-commenter-cheerleader,1
07,angular-translate/angular-translate,Organization,2099,developer-reporter-merger,6
07,angular-translate/angular-translate,Organization,2099,commenter-cheerleader,46
07,angular-translate/angular-translate,Organization,2099,reporter-commenter-cheerleader,14
07,angular-translate/angular-translate,Organization,2099,developer-reporter-commenter-cheerleader,2
07,angular-translate/angular-translate,Organization,2099,developer-merger-commenter,5
07,angular-translate/angular-translate,Organization,2099,developer-reporter-cheerleader,1
07,angular-translate/angular-translate,Organization,2099,developer-reporter-merger-reviewer-commenter-cheerleader,1
07,angular-translate/angular-translate,Organization,2099,developer-reviewer,1
07,angular-translate/angular-translate,Organization,2099,developer-reviewer-commenter,1
07,angular-translate/angular-translate,Organization,2099,developer-reporter-merger-commenter-cheerleader,1
07,angular-translate/angular-translate,Organization,2099,cheerleader,438
08,mysticatea/npm-run-all,User,548,commenter,48
08,mysticatea/npm-run-all,User,548,developer,14
08,mysticatea/npm-run-all,User,548,reporter-commenter-cheerleader,7
08,mysticatea/npm-run-all,User,548,reporter,71
08,mysticatea/npm-run-all,User,548,reporter-cheerleader,25
08,mysticatea/npm-run-all,User,548,developer-reporter-merger,3
08,mysticatea/npm-run-all,User,548,commenter-cheerleader,33
08,mysticatea/npm-run-all,User,548,developer-reporter,2
08,mysticatea/npm-run-all,User,548,developer-merger-commenter,2
08,mysticatea/npm-run-all,User,548,developer-reporter-commenter-cheerleader,1
08,mysticatea/npm-run-all,User,548,reporter-commenter,3
08,mysticatea/npm-run-all,User,548,developer-cheerleader,5
08,mysticatea/npm-run-all,User,548,developer-reporter-merger-commenter,2
08,mysticatea/npm-run-all,User,548,developer-merger-commenter-cheerleader,1
08,mysticatea/npm-run-all,User,548,developer-merger,2
08,mysticatea/npm-run-all,User,548,developer-merger-reviewer-cheerleader,1
08,mysticatea/npm-run-all,User,548,developer-reporter-merger-reviewer-commenter-cheerleader,1
08,mysticatea/npm-run-all,User,548,developer-reporter-merger-commenter-cheerleader,1
08,mysticatea/npm-run-all,User,548,developer-reporter-cheerleader,2
08,mysticatea/npm-run-all,User,548,developer-reporter-commenter,1
08,mysticatea/npm-run-all,User,548,developer-reporter-merger-cheerleader,1
08,mysticatea/npm-run-all,User,548,cheerleader,322
09,ngx-translate/core,Organization,5304,commenter-cheerleader,514
09,ngx-translate/core,Organization,5304,reporter,510
09,ngx-translate/core,Organization,5304,reporter-commenter,78
09,ngx-translate/core,Organization,5304,commenter,761
09,ngx-translate/core,Organization,5304,reporter-commenter-cheerleader,82
09,ngx-translate/core,Organization,5304,reporter-cheerleader,145
09,ngx-translate/core,Organization,5304,developer-merger,20
09,ngx-translate/core,Organization,5304,developer-commenter,8
09,ngx-translate/core,Organization,5304,developer-reporter-merger-commenter-cheerleader,8
09,ngx-translate/core,Organization,5304,developer,25
09,ngx-translate/core,Organization,5304,reviewer-cheerleader,6
09,ngx-translate/core,Organization,5304,developer-merger-commenter-cheerleader,11
09,ngx-translate/core,Organization,5304,developer-reporter-merger-commenter,4
09,ngx-translate/core,Organization,5304,developer-commenter-cheerleader,12
09,ngx-translate/core,Organization,5304,reviewer,7
09,ngx-translate/core,Organization,5304,developer-reporter-merger,7
09,ngx-translate/core,Organization,5304,developer-reviewer-commenter,2
09,ngx-translate/core,Organization,5304,reporter-reviewer-commenter-cheerleader,3
09,ngx-translate/core,Organization,5304,developer-merger-commenter,8
09,ngx-translate/core,Organization,5304,developer-reporter,9
09,ngx-translate/core,Organization,5304,developer-reporter-commenter,4
09,ngx-translate/core,Organization,5304,developer-reporter-merger-reviewer-commenter-cheerleader,7
09,ngx-translate/core,Organization,5304,developer-reporter-reviewer-commenter-cheerleader,1
09,ngx-translate/core,Organization,5304,developer-merger-reviewer-commenter-cheerleader,5
09,ngx-translate/core,Organization,5304,developer-reporter-cheerleader,1
09,ngx-translate/core,Organization,5304,developer-merger-reviewer,2
09,ngx-translate/core,Organization,5304,developer-merger-cheerleader,6
09,ngx-translate/core,Organization,5304,developer-reporter-commenter-cheerleader,5
09,ngx-translate/core,Organization,5304,developer-reporter-reviewer,1
09,ngx-translate/core,Organization,5304,developer-cheerleader,4
09,ngx-translate/core,Organization,5304,reviewer-commenter-cheerleader,5
09,ngx-translate/core,Organization,5304,developer-reporter-merger-reviewer-cheerleader,1
09,ngx-translate/core,Organization,5304,developer-reporter-merger-cheerleader,1
09,ngx-translate/core,Organization,5304,developer-reporter-reviewer-commenter,3
09,ngx-translate/core,Organization,5304,reviewer-commenter,2
09,ngx-translate/core,Organization,5304,developer-merger-reviewer-cheerleader,1
09,ngx-translate/core,Organization,5304,developer-reporter-merger-reviewer-commenter,1
09,ngx-translate/core,Organization,5304,cheerleader,3034
10,sindresorhus/speed-test,User,112,reporter,32
10,sindresorhus/speed-test,User,112,commenter,28
10,sindresorhus/speed-test,User,112,reporter-cheerleader,3
10,sindresorhus/speed-test,User,112,developer-merger,1
10,sindresorhus/speed-test,User,112,developer-commenter,2
10,sindresorhus/speed-test,User,112,developer,8
10,sindresorhus/speed-test,User,112,commenter-cheerleader,3
10,sindresorhus/speed-test,User,112,reporter-commenter,2
10,sindresorhus/speed-test,User,112,developer-reporter,1
10,sindresorhus/speed-test,User,112,developer-merger-cheerleader,1
10,sindresorhus/speed-test,User,112,developer-merger-reviewer,1
10,sindresorhus/speed-test,User,112,developer-reporter-reviewer-commenter,1
10,sindresorhus/speed-test,User,112,cheerleader,29
11,vuejs/eslint-plugin-vue,Organization,3023,developer,13
11,vuejs/eslint-plugin-vue,Organization,3023,commenter-cheerleader,164
11,vuejs/eslint-plugin-vue,Organization,3023,reporter,272
11,vuejs/eslint-plugin-vue,Organization,3023,commenter,211
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger,37
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-commenter-cheerleader,4
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-commenter-cheerleader,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-cheerleader,5
11,vuejs/eslint-plugin-vue,Organization,3023,reporter-cheerleader,108
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reviewer-cheerleader,1
11,vuejs/eslint-plugin-vue,Organization,3023,reviewer-cheerleader,1
11,vuejs/eslint-plugin-vue,Organization,3023,reporter-commenter-cheerleader,48
11,vuejs/eslint-plugin-vue,Organization,3023,reporter-commenter,29
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-cheerleader,10
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reviewer,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-reviewer-cheerleader,3
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger,5
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-reviewer-commenter-cheerleader,18
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-cheerleader,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-reviewer-commenter,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-reviewer-commenter,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-reviewer-commenter-cheerleader,6
11,vuejs/eslint-plugin-vue,Organization,3023,developer-commenter-cheerleader,4
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-reviewer,2
11,vuejs/eslint-plugin-vue,Organization,3023,reporter-reviewer-commenter-cheerleader,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-cheerleader,4
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-reviewer,2
11,vuejs/eslint-plugin-vue,Organization,3023,reviewer-commenter-cheerleader,6
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-merger-commenter-cheerleader,3
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter,4
11,vuejs/eslint-plugin-vue,Organization,3023,reviewer,5
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-commenter,3
11,vuejs/eslint-plugin-vue,Organization,3023,developer-commenter,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-merger-reviewer-cheerleader,2
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-reviewer,1
11,vuejs/eslint-plugin-vue,Organization,3023,reviewer-commenter,1
11,vuejs/eslint-plugin-vue,Organization,3023,developer-reporter-commenter,1
11,vuejs/eslint-plugin-vue,Organization,3023,cheerleader,2036
12,niieani/hashids.js,User,189,commenter,33
12,niieani/hashids.js,User,189,developer-reporter,2
12,niieani/hashids.js,User,189,commenter-cheerleader,19
12,niieani/hashids.js,User,189,reporter,46
12,niieani/hashids.js,User,189,reporter-cheerleader,7
12,niieani/hashids.js,User,189,developer,8
12,niieani/hashids.js,User,189,developer-merger,4
12,niieani/hashids.js,User,189,developer-reporter-merger-commenter-cheerleader,1
12,niieani/hashids.js,User,189,developer-merger-cheerleader,1
12,niieani/hashids.js,User,189,developer-cheerleader,2
12,niieani/hashids.js,User,189,developer-reporter-cheerleader,1
12,niieani/hashids.js,User,189,reporter-commenter-cheerleader,1
12,niieani/hashids.js,User,189,developer-reporter-merger-reviewer-commenter-cheerleader,1
12,niieani/hashids.js,User,189,cheerleader,63
13,sindresorhus/ow,User,118,commenter,19
13,sindresorhus/ow,User,118,developer-merger,4
13,sindresorhus/ow,User,118,developer,4
13,sindresorhus/ow,User,118,developer-reviewer-commenter-cheerleader,2
13,sindresorhus/ow,User,118,commenter-cheerleader,8
13,sindresorhus/ow,User,118,developer-merger-reviewer-cheerleader,3
13,sindresorhus/ow,User,118,developer-reviewer,1
13,sindresorhus/ow,User,118,reporter,23
13,sindresorhus/ow,User,118,reporter-commenter-cheerleader,3
13,sindresorhus/ow,User,118,developer-commenter,4
13,sindresorhus/ow,User,118,developer-reporter-merger-reviewer-commenter-cheerleader,4
13,sindresorhus/ow,User,118,developer-reviewer-commenter,1
13,sindresorhus/ow,User,118,developer-merger-reviewer,1
13,sindresorhus/ow,User,118,developer-merger-reviewer-commenter-cheerleader,2
13,sindresorhus/ow,User,118,developer-reporter-merger-reviewer-cheerleader,2
13,sindresorhus/ow,User,118,reporter-cheerleader,5
13,sindresorhus/ow,User,118,reviewer,1
13,sindresorhus/ow,User,118,developer-merger-cheerleader,2
13,sindresorhus/ow,User,118,developer-reporter-commenter-cheerleader,1
13,sindresorhus/ow,User,118,developer-reporter-merger-reviewer-commenter,1
13,sindresorhus/ow,User,118,reporter-commenter,1
13,sindresorhus/ow,User,118,developer-reporter-merger-commenter,1
13,sindresorhus/ow,User,118,cheerleader,25
14,sindresorhus/modern-normalize,User,292,commenter-cheerleader,16
14,sindresorhus/modern-normalize,User,292,commenter,11
14,sindresorhus/modern-normalize,User,292,reporter-cheerleader,7
14,sindresorhus/modern-normalize,User,292,reporter,5
14,sindresorhus/modern-normalize,User,292,developer-merger,4
14,sindresorhus/modern-normalize,User,292,developer-reporter-merger-commenter-cheerleader,1
14,sindresorhus/modern-normalize,User,292,developer,1
14,sindresorhus/modern-normalize,User,292,reviewer-commenter-cheerleader,1
14,sindresorhus/modern-normalize,User,292,reporter-commenter,1
14,sindresorhus/modern-normalize,User,292,developer-cheerleader,5
14,sindresorhus/modern-normalize,User,292,developer-reporter-merger-reviewer-cheerleader,1
14,sindresorhus/modern-normalize,User,292,reporter-commenter-cheerleader,2
14,sindresorhus/modern-normalize,User,292,developer-reviewer-cheerleader,1
14,sindresorhus/modern-normalize,User,292,developer-reporter-merger-reviewer-commenter,1
14,sindresorhus/modern-normalize,User,292,developer-merger-cheerleader,1
14,sindresorhus/modern-normalize,User,292,cheerleader,234
15,sindresorhus/type-fest,User,139,reporter-cheerleader,10
15,sindresorhus/type-fest,User,139,developer-merger-reviewer-commenter-cheerleader,3
15,sindresorhus/type-fest,User,139,reporter-reviewer-commenter-cheerleader,1
15,sindresorhus/type-fest,User,139,developer-commenter,2
15,sindresorhus/type-fest,User,139,developer-reporter-merger-cheerleader,2
15,sindresorhus/type-fest,User,139,commenter,12
15,sindresorhus/type-fest,User,139,reporter,16
15,sindresorhus/type-fest,User,139,developer-merger,8
15,sindresorhus/type-fest,User,139,developer-merger-reviewer-cheerleader,2
15,sindresorhus/type-fest,User,139,commenter-cheerleader,11
15,sindresorhus/type-fest,User,139,developer-reporter-merger-reviewer-commenter-cheerleader,5
15,sindresorhus/type-fest,User,139,developer-reporter-merger-reviewer-commenter,1
